Item 1,Item 2,Item 3,Item 4,Item 5,Item 6,Item 7,Item 8,Item 9,Item 10,Item 11,Item 12,Item 13,Item 14,Item 15,Item 16,Item 17,Item 18,Item 19,Item 20,Item 21,Item 22,Item 23,Item 24,Item 25,Item 26,Item 27,Item 28,Item 29,Item 30,Item 31,Item 32
broodafdeling,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,houdbareZuivel_suiker_koffiemelk_thee,wijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,broodafdeling,frisdrank_wasmiddel_huishouden,cosmetica_papierwaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toetjes_boter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,verse_broodjes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,wijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,groente_fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,toetjes_boter,koek_koffie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sappen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diepvries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,salade_kaas,broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,melk_zuivel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,koek_koffie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,frisdrank_wasmiddel_huishouden,bier,wijn,wijn,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank_wasmiddel_huishouden,koek_koffie,koek_koffie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,broodafdeling,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toetjes_boter,broodafdeling,frisdrank_wasmiddel_huishouden,speciaalBier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,broodafdeling,gesnedenGroenten_maaltijden_sappen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
speciaalBier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank_wasmiddel_huishouden,koek_koffie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
salade_kaas,salade_kaas,broodafdeling,frisdrank_wasmiddel_huishouden,speciaalBier,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,groente_fruit,broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diepvries,speciaalBier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,diepvries,reinigers_bleek_dierenvoeding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,houdbareZuivel_suiker_koffiemelk_thee,verse_broodjes,koek_koffie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,vega_vis_halal_vleeswaren,groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,groente_fruit,melk_zuivel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,salade_kaas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,bier,wijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,groente_fruit,groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,bier,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
salade_kaas,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,vega_vis_halal_vleeswaren,groente_fruit,broodafdeling,oosters,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,gesnedenGroenten_maaltijden_sappen,reinigers_bleek_dierenvoeding,reinigers_bleek_dierenvoeding,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,broodafdeling,verse_broodjes,frisdrank_wasmiddel_huishouden,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,
diepvries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,groente_fruit,melk_zuivel,broodafdeling,verse_broodjes,houdbareZuivel_suiker_koffiemelk_thee,sappen,,,,,,,,,,,,,,,,,,,,,,,,,
oosters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,groente_fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,houdbareZuivel_suiker_koffiemelk_thee,salade_kaas,houdbareZuivel_suiker_koffiemelk_thee,koek_koffie,koek_koffie,,,,,,,,,,,,,,,,,,,,,,,,,,
verse_broodjes,silvo_sausen_azijn_olie_ei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
salade_kaas,houdbareZuivel_suiker_koffiemelk_thee,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diepvries,bier,wijn,nootjes_zoutjes_chips,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,wijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,broodafdeling,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koek_koffie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,verse_broodjes,broodafdeling,reinigers_bleek_dierenvoeding,houdbareZuivel_suiker_koffiemelk_thee,sappen,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,melk_zuivel,broodafdeling,houdbareZuivel_suiker_koffiemelk_thee,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank_wasmiddel_huishouden,speciaalBier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koek_koffie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,wijn,koek_koffie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nootjes_zoutjes_chips,wijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,frisdrank_wasmiddel_huishouden,reinigers_bleek_dierenvoeding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,houdbareZuivel_suiker_koffiemelk_thee,melk_zuivel,reinigers_bleek_dierenvoeding,speciaalBier,cosmetica_papierwaren,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koek_koffie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,nootjes_zoutjes_chips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,frisdrank_wasmiddel_huishouden,reinigers_bleek_dierenvoeding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
salade_kaas,broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,groente_fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,frisdrank_wasmiddel_huishouden,reinigers_bleek_dierenvoeding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank_wasmiddel_huishouden,wijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,toetjes_boter,broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diepvries,diepvries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,melk_zuivel,koek_koffie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,vega_vis_halal_vleeswaren,groente_fruit,groente_fruit,broodafdeling,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,salade_kaas,bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,wijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,houdbareZuivel_suiker_koffiemelk_thee,silvo_sausen_azijn_olie_ei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,groente_fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,diepvries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,diepvries,broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,toetjes_boter,melk_zuivel,salade_kaas,diepvries,,,,,,,,,,,,,,,,,,,,,,,,,,,
speciaalBier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,houdbareZuivel_suiker_koffiemelk_thee,broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koek_koffie,koek_koffie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,wijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,reinigers_bleek_dierenvoeding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,broodafdeling,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verse_broodjes,toetjes_boter,koek_koffie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
speciaalBier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,salade_kaas,salade_kaas,broodafdeling,verse_broodjes,,,,,,,,,,,,,,,,,,,,,,,,,,,
reinigers_bleek_dierenvoeding,frisdrank_wasmiddel_huishouden,speciaalBier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,groente_fruit,groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toetjes_boter,bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nootjes_zoutjes_chips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,wijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gesnedenGroenten_maaltijden_sappen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,houdbareZuivel_suiker_koffiemelk_thee,salade_kaas,diepvries,broodafdeling,toetjes_boter,koek_koffie,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toetjes_boter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,groente_fruit,frisdrank_wasmiddel_huishouden,nootjes_zoutjes_chips,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,melk_zuivel,houdbareZuivel_suiker_koffiemelk_thee,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,kaas_en_tapas,broodafdeling,toetjes_boter,bier,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,wijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cereals_broodbeleg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,wijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,vega_vis_halal_vleeswaren,groente_fruit,groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,melk_zuivel,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,
bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verse_broodjes,frisdrank_wasmiddel_huishouden,koek_koffie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,houdbareZuivel_suiker_koffiemelk_thee,broodafdeling,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gesnedenGroenten_maaltijden_sappen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,toetjes_boter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,broodafdeling,houdbareZuivel_suiker_koffiemelk_thee,cereals_broodbeleg,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
melk_zuivel,broodafdeling,verse_broodjes,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
salade_kaas,broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,silvo_sausen_azijn_olie_ei,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,broodafdeling,bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
salade_kaas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,bier,speciaalBier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank_wasmiddel_huishouden,sappen,broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,houdbareZuivel_suiker_koffiemelk_thee,salade_kaas,diepvries,broodafdeling,silvo_sausen_azijn_olie_ei,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,wijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,verse_broodjes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,groente_fruit,koek_koffie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,reinigers_bleek_dierenvoeding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
salade_kaas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,groente_fruit,salade_kaas,broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kaas_en_tapas,broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kaas_en_tapas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,vega_vis_halal_vleeswaren,groente_fruit,groente_fruit,groente_fruit,broodafdeling,bier,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,broodafdeling,toetjes_boter,bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,broodafdeling,bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,reinigers_bleek_dierenvoeding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verse_broodjes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,toetjes_boter,toetjes_boter,speciaalBier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,salade_kaas,broodafdeling,frisdrank_wasmiddel_huishouden,wijn,,,,,,,,,,,,,,,,,,,,,,,,,,
diepvries,diepvries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,melk_zuivel,broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
salade_kaas,bier,wijn,wijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,broodafdeling,verse_broodjes,reinigers_bleek_dierenvoeding,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
speciaalBier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank_wasmiddel_huishouden,koek_koffie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,verse_broodjes,broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,speciaalBier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koek_koffie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toetjes_boter,bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koek_koffie,koek_koffie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
salade_kaas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,groente_fruit,groente_fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,houdbareZuivel_suiker_koffiemelk_thee,broodafdeling,verse_broodjes,toetjes_boter,houdbareZuivel_suiker_koffiemelk_thee,frisdrank_wasmiddel_huishouden,sappen,bier,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,wijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,broodafdeling,verse_broodjes,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,
toetjes_boter,salade_kaas,bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nootjes_zoutjes_chips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,rijst,sappen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nootjes_zoutjes_chips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
verse_broodjes,houdbareZuivel_suiker_koffiemelk_thee,koek_koffie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nootjes_zoutjes_chips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,groente_fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koek_koffie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank_wasmiddel_huishouden,wijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diepvries,bier,nootjes_zoutjes_chips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,houdbareZuivel_suiker_koffiemelk_thee,frisdrank_wasmiddel_huishouden,bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank_wasmiddel_huishouden,bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,houdbareZuivel_suiker_koffiemelk_thee,salade_kaas,broodafdeling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,toetjes_boter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,frisdrank_wasmiddel_huishouden,sappen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
koek_koffie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,wijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,groente_fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frisdrank_wasmiddel_huishouden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,groente_fruit,gesnedenGroenten_maaltijden_sappen,houdbareZuivel_suiker_koffiemelk_thee,houdbareZuivel_suiker_koffiemelk_thee,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,salade_kaas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,toetjes_boter,wijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
houdbareZuivel_suiker_koffiemelk_thee,bier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
groente_fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vega_vis_halal_vleeswaren,wijn,wijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
